,Country,X1970,X1971,X1972,X1973,X1974,X1975,X1976,X1977,X1978,X1979,X1980,X1981,X1982,X1983,X1984,X1985,X1986,X1987,X1988,X1989,X1990,X1991,X1992,X1993,X1994,X1995,X1996,X1997,X1998,X1999,X2000,X2001,X2002,X2003,X2004,X2005,X2006,X2007,X2008,X2009,X2010,X2011,X2012,X2013,X2014,X2015,X2016
1,Afghanistan,157.1874225,160.3728365,136.1170149,144.1103198,174.9420385,187.9756038,199.0261731,226.005343,249.2873858,277.9007376,274.8808678,266.4930423,269.7239487,274.3857617,278.9419595,281.9219134,286.232933,251.0266877,230.8574514,283.7757648,295.6622011,257.0561933,248.5188899,176.5076196,130.7510506,189.2623901,175.3004402,164.092893,154.366,140.1792204,175.7694953,172.681737,194.9583817,213.9856914,231.6418413,264.1256834,290.1992873,389.9854281,394.5365142,448.9527208,558.1997671,645.2835869,694.8858857,681.033974,651.1583264,610.8545166,583.8828672
2,Albania,1053.46376,1058.377755,1063.749953,1069.618496,1075.707279,1082.481328,1089.845572,1096.460184,1105.148405,903.2929548,798.8236226,809.9481876,817.8508177,811.0057767,784.3061126,783.4758066,788.2543128,761.9156701,769.5803604,903.7791601,654.227007,487.5914626,467.8446547,533.1573387,598.9154351,770.1861011,1034.736774,719.2449893,823.1530982,1034.052825,1117.110767,1257.647174,1396.545492,1787.672942,2316.854916,2615.008518,2912.610324,3530.969114,4305.766969,4065.370992,4056.060834,4404.637959,4219.046254,4376.970549,4529.017154,3877.487975,4054.154458
3,Algeria,354.3029974,358.5318904,466.6960383,583.9896389,816.1305119,930.9626499,1032.564613,1186.586818,1448.127021,1769.727412,2184.963308,2219.480489,2191.655233,2294.212306,2412.910247,2564.320256,2707.373498,2689.767345,2385.191561,2191.194697,2383.08511,1753.574839,1806.60696,1829.930771,1492.501712,1452.084684,1592.452811,1608.348646,1584.896912,1577.444004,1753.06224,1742.73444,1775.875268,2094.336177,2599.137044,3100.122005,3464.609285,3935.183362,4905.254873,3868.830343,4463.39568,5432.251428,5564.82806,5471.866638,5466.424648,4160.21869,3916.882764
4,Andorra,4097.742091,4426.170507,5336.382716,6760.548031,7996.458943,9070.650285,9050.205054,9807.150743,11552.47737,14956.12422,15660.09529,13125.06608,12160.71913,10150.89867,9779.648972,9837.275874,13110.9474,15963.13068,18099.66439,19191.44139,23886.07723,24714.1733,25999.0836,20900.05755,20542.22069,23359.37334,24064.44442,23223.54669,23908.13791,24371.61771,21936.51326,22228.64758,24742.61901,32775.17836,38505.15292,41280.99336,43746.53115,48580.31494,47787.42925,43336.76933,39733.98834,41101.32342,38391.39649,40621.91272,42293.26996,36039.90786,36987.18477
5,Angola,561.929093,578.6341492,578.3200877,689.3984163,753.0080973,539.9785535,503.9629583,534.4012611,578.6169529,622.7347894,801.0038803,723.1255093,697.6445419,703.3899683,718.7532052,860.1098485,783.5081692,878.948941,923.144197,1045.648856,1123.178423,1289.62497,1433.234195,1004.791138,1001.403278,465.5008947,594.3063094,677.7655069,555.8314764,515.8188686,742.4980989,703.5514531,869.8513347,978.5389229,1248.405425,1890.848823,2585.134421,3108.266911,4068.980942,3102.607603,3585.90504,4615.870002,5102.492422,5258.408672,5412.69142,4133.025039,3710.679823
6,Anguilla,609.4611901,711.4986824,833.217505,934.8708054,1023.300485,1111.999849,1059.882583,1179.8198,1356.864659,1564.751825,1808.792748,2103.528722,2450.283394,2848.930417,3300.670024,4071.817772,5100.295709,6078.495483,7227.738711,8553.158318,9071.485481,8968.392684,9403.230821,9939.680984,10775.91045,10583.19465,10890.96401,11906.52295,13143.48739,13647.83313,13546.45519,13623.12891,13465.99761,14123.43216,16303.92041,18129.01171,22030.82601,27017.34388,26521.39948,20825.95149,19458.98351,20960.20586,19825.30547,19721.07938,21532.82841,22596.89268,22861.04511
7,Antigua and Barbuda,504.721795,603.5674459,815.3910171,1118.3788,1178.496854,1192.819213,982.235277,1109.072178,1247.934892,1532.510717,1830.691158,2081.661484,2326.16329,2613.95374,2996.457533,3507.76504,4220.961517,4969.782033,5944.670703,6585.84041,6889.004723,7156.853552,7296.551712,7652.10282,8218.597722,7841.463848,8379.576969,8755.156652,9115.234349,9363.186445,9377.835914,9097.036893,9302.965595,9622.72228,10178.85897,11371.95927,12724.39869,14252.29412,14703.31682,13012.45465,12126.86049,11929.36269,12565.42819,12224.86491,12946.84814,13659.26134,14462.30707
8,Argentina,1417.613368,1668.534647,1529.606976,1644.684786,1857.589557,1984.914369,2061.219459,2294.085095,2341.291878,2672.513357,2911.603024,2964.784496,3001.833988,3197.809928,3325.102144,3143.591195,3718.246606,3764.20729,4324.889361,2573.939642,4680.322174,6193.590082,7366.759988,7521.729037,8081.082906,7992.653579,8329.571356,8861.217104,8943.733008,8388.168294,8315.418811,7774.832828,2918.591423,3666.051065,4284.878335,5125.040361,5925.121614,7249.274928,9054.550404,8244.222511,10345.63806,12726.78581,13811.78016,14417.42145,13192.88409,14602.75384,12449.21685
9,Armenia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,651.6359983,600.2599483,364.071166,347.9503776,383.342784,426.4691267,537.5385209,557.7615785,649.1019628,637.1146015,664.1069756,740.5321834,835.2832384,991.9625029,1271.13292,1752.941241,2301.343491,3347.296067,4276.383556,3192.690905,3432.155353,3761.249504,3684.805034,3843.590751,3994.712458,3617.935696,3614.688727
10,Aruba,2990.535919,3129.977204,3274.792864,3426.291254,3591.947578,3775.381423,3981.300218,4208.81907,4452.58225,4699.558786,4940.528737,5163.431027,5369.708599,5578.121493,5816.105179,6107.68294,6472.502027,7885.796549,9764.789977,11392.45581,12307.31173,13496.00339,14046.50399,14936.82704,17342.47194,16441.79064,16585.19553,17926.57283,19081.35165,19356.20339,20620.70063,20670.68884,20434.29682,20834.55049,22567.76834,23302.83199,24045.74942,25835.64314,27086.03985,24630.93927,23512.60259,24984.27944,24709.60227,25018.30895,25528.40378,25807.08858,25443.50524
11,Australia,3518.306816,3854.447523,4463.929682,6358.041513,7480.550398,7882.058298,8394.476847,8225.071115,9491.618559,10389.27381,11836.46062,13613.05969,12766.89704,12616.22043,13331.83954,11569.84944,11966.81313,13979.98607,17413.4937,19057.63461,19029.96939,19099.82871,18671.75046,17962.36196,20284.86016,21717.19546,23866.23713,23686.74784,20900.96453,22624.84651,21469.85952,20245.23113,22362.39788,28389.51169,34022.02804,37674.38516,39802.05506,47090.61081,49492.1059,46549.78723,58489.62196,68449.40442,69302.83039,66301.30679,62092.77462,52237.92855,54069.10899
12,Austria,2045.312437,2365.29078,2909.885166,3879.91437,4614.084011,5244.836322,5622.368365,6750.088932,8134.821136,9706.210975,10782.91684,9340.673762,9375.303617,9485.399021,8936.761071,9112.227291,12987.61167,16254.38866,17409.09373,17316.48587,21552.1641,22358.98187,24910.41306,24121.6183,25612.25415,30169.06064,29592.02262,26489.42505,27142.55359,26975.08731,24388.75901,24369.25838,26232.68623,32007.14585,36622.17837,38282.04003,40554.26587,46761.50662,51605.52288,47807.21348,46598.70667,50960.66675,48068.43873,50137.51958,51184.31081,44023.62374,44856.96117
13,Azerbaijan,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,901.4720603,910.4565097,709.7688051,550.7042063,445.8881652,396.2403485,404.3705758,499.9372666,556.5018326,568.8044874,649.1179758,696.2820525,753.417207,870.2428731,1027.403408,1551.23938,2431.223107,3788.202109,5537.500371,4963.06464,5857.320868,7210.805932,7520.835158,7901.783462,7916.829803,5518.724518,3891.592887
14,Bahamas,4283.474155,4442.103932,4475.331165,4979.06817,5216.508452,6028.267792,6428.053421,7523.122997,8459.441699,9785.09001,9577.443286,10743.2249,10582.07113,10158.94222,10779.07038,12270.78382,13511.57724,14741.68664,16167.56009,18142.40288,18425.642,17776.68162,17430.28437,17011.68718,17622.15031,18263.52085,20465.6025,21860.9774,24248.02637,26173.91547,27112.34742,27439.39775,28727.10768,28092.47662,28076.22097,29874.65951,30275.00693,31018.0461,30188.48486,28129.61963,27979.13977,27472.25999,28815.5274,28303.46729,28374.35794,29056.09066,28785.47767
15,Bahrain,1984.918285,2065.186953,2511.751557,3424.553925,4458.541679,4443.97346,6007.394344,7071.441725,7569.664952,8517.684654,10459.67046,11358.64281,11575.40336,11544.92458,11752.50564,10669.29587,8628.799846,8464.643126,8970.79829,9308.615502,9898.817144,10195.98752,10384.90784,11089.7951,11663.47697,12040.05792,12198.7792,12296.28059,11402.72158,11911.87933,13636.34672,12868.21107,13049.76563,14221.99268,15846.47656,17959.17847,19307.68812,20977.12253,23067.56243,19356.67426,20722.10389,22512.17033,23649.38509,24737.1791,24983.35911,22688.87824,22579.09654
16,Bangladesh,95.24960893,83.97208524,91.94693667,98.58082269,115.7329461,118.8653598,129.4169052,132.7917449,165.5240889,186.2547439,205.3400908,202.6702246,179.5550536,178.4111901,203.6098602,205.6767687,211.1896232,233.6130503,245.7509634,260.1810007,264.967805,276.5329949,275.9396709,278.6864026,289.84409,318.9876831,328.1611214,332.4005686,337.5026272,346.8822959,345.5628251,338.7807421,345.4943261,371.8228227,395.9447787,401.7824383,481.3412715,542.5194477,615.8827914,678.7856482,752.6025208,802.4478913,827.7258536,974.1935406,1085.670254,1206.358016,1355.229326
17,Barbados,903.7880661,1010.867915,1149.675676,1393.866777,1656.017719,1934.748531,2087.917565,2362.199117,2630.725967,3175.164577,4058.487561,4451.16117,4636.803294,4909.606621,5337.216613,5569.489282,6095.796145,6689.717776,7090.405327,7812.446866,7814.720364,7725.385131,7440.957495,7821.497668,8194.420772,8585.290554,9120.409713,9603.850981,10788.20675,11263.8609,11567.66612,11513.93686,11675.34754,12028.48034,12868.78733,14223.25544,14393.4133,16392.35923,16737.76409,15608.86271,15612.78253,15981.94589,16091.41112,15755.42726,15573.86594,15703.846,15974.9375
18,Belarus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1914.765071,1949.197184,1802.537022,1709.149053,1545.708484,1415.887171,1486.635861,1450.512175,1572.449143,1259.697102,1086.933575,1296.950343,1542.390286,1896.763461,2478.51329,3254.180681,4000.800573,4920.330758,6622.73665,5376.278148,6041.536677,6522.927871,6934.943113,7967.962369,8309.360952,5951.521633,5000.833454
19,Belgium,2787.517979,3102.612264,3859.430548,4937.812927,5779.62155,6757.138759,7299.280519,8483.675886,10348.13685,11866.7739,12920.4131,10656.19977,9361.715106,8855.386506,8458.621849,8745.722153,12153.10909,15106.80362,16384.60412,16542.82556,20629.3916,21080.32516,23421.96099,22326.85979,24242.57106,28427.51634,27561.15387,24923.30463,25455.60319,25372.09247,23137.90835,23048.65244,24975.87938,30616.19206,35390.95914,36727.08368,38588.39817,44102.15469,48115.49601,44614.22913,44205.15869,47852.90702,44920.99445,46713.46222,47336.48048,40326.20862,41199.12422
20,Belize,206.3428165,256.0637856,326.7070311,522.5105496,686.3807109,783.5978913,609.0566346,772.3247852,869.6434354,999.2569265,1350.629531,1307.211688,1183.168317,1212.922437,1315.272503,1268.486124,1344.003586,1586.163378,1758.942735,1979.35346,2161.800461,2263.689922,2408.4357,2684.398024,2738.330176,2834.250567,3001.272955,2952.988637,2991.52351,3063.892631,3364.423771,3419.275762,3556.561906,3679.909482,3831.537971,3933.340864,4187.386284,4324.881789,4470.220306,4258.781444,4344.154996,4516.247357,4673.639223,4688.538879,4852.223808,4849.997773,4744.736397
21,Benin,110.5830648,114.8259296,138.2983227,165.5952079,173.7784394,206.4085049,214.4392647,228.8923633,270.6774024,321.051739,399.3506441,367.5988726,348.7125852,292.9141011,273.1864823,264.012715,327.5758855,372.1432759,374.4426391,336.65942,400.3114031,392.2452804,428.2761717,418.8581815,284.3728518,397.0529157,418.704018,390.245956,410.0684933,403.6224643,374.1938396,378.7406768,418.7025075,519.2838072,583.3973731,601.7961279,625.8226327,706.0417218,820.1596479,793.4562339,757.6974107,825.9461207,834.3039746,910.6692014,930.8382122,799.6621529,818.0090356
22,Bermuda,5078.531729,5692.521417,6279.600543,7116.274871,8174.090849,8942.235643,9933.05248,10701.06512,11495.17284,13274.08973,15834.36986,17203.27146,19068.05836,21095.91169,22059.58336,24240.60087,26731.21983,29059.78112,30837.5771,32481.38346,33398.1926,34482.56521,34862.50396,36918.80823,38189.61366,40780.37725,43088.9404,46360.45315,49290.04424,52141.38975,54354.64095,57218.77089,60938.36867,64537.15123,68926.49759,74744.90534,82506.53982,90879.81569,95608.3559,92358.56803,91552.48921,88397.16267,88406.11596,90329.78605,91372.41512,95528.21638,99363.36068
23,Bhutan,207.0916423,215.3159684,220.4042856,240.1792898,273.9309294,247.925719,244.592201,262.0423037,243.9922623,265.0188077,314.2768616,344.2502545,353.0715973,386.6042295,369.8726351,368.6030378,421.9143393,490.1481645,511.5712206,479.4171977,509.2317637,433.9288589,441.5657645,422.1955968,502.5197201,561.5616429,588.5831591,673.8909739,664.7056045,720.6783907,765.8358853,808.0001645,885.6324087,997.6713702,1097.542656,1247.0621,1335.456661,1741.141148,1795.191619,1770.223116,2178.91002,2458.047957,2422.005388,2350.879846,2522.794276,2613.644295,2773.551844
24,Bolivia,224.1790452,237.8555481,272.1697752,260.3674,428.1678076,478.8735335,536.8584653,528.4040742,564.5283411,598.6411436,629.8156252,680.1236696,676.210032,657.4713644,662.7538045,663.6005796,646.9630578,667.3794787,697.3700655,701.4637455,709.9488612,764.1395537,791.3768321,788.4031083,806.2085668,887.4588113,958.4713971,1006.972726,1058.712338,1012.508318,1006.996086,958.2342277,913.5756331,917.3682966,978.301777,1046.432018,1233.591936,1389.626895,1736.93348,1776.870198,1981.176324,2377.68877,2645.227747,2947.938522,3124.000312,3077.026198,3104.956085
25,Bosnia and Herzegovina,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1737.402263,1398.956433,1116.882188,888.1291485,713.6924559,529.1099164,747.3380397,1033.783329,1156.195706,1278.013843,1511.435276,1576.543778,1826.466825,2305.432921,2753.064029,2967.792455,3403.876489,4180.905442,5078.330935,4701.363769,4614.705311,5054.193911,4721.98242,5042.748881,5204.352513,4584.264194,4808.299368
26,Botswana,96.0287796,122.6099864,154.3995692,220.4695607,295.8351616,331.8937215,346.1693759,429.2180988,491.5051084,616.6709125,851.4374285,938.319243,793.2650153,831.9361549,842.3949962,704.3828918,912.3332659,1219.630594,1373.462635,2254.502163,2700.668936,2729.81244,2795.088746,2731.406148,2779.066731,3014.860608,3022.179784,3065.558057,2869.196082,3226.298988,3349.058429,3128.121524,3055.615174,4163.035592,4896.607795,5351.315289,5374.581389,5714.03006,5623.415263,5185.707395,6346.136508,7483.83954,6901.934304,7001.027578,7493.767038,6521.144578,6917.448337
27,Brazil,369.4014711,402.4586692,505.5125052,698.6711494,874.5456584,1004.082337,1159.039991,1317.219377,1460.51876,1572.513039,1577.461058,1818.560424,1880.964409,1311.895904,1321.58016,1381.422236,1626.951504,1749.266613,1916.96429,2559.683283,2724.413582,2491.050544,2346.247849,2589.757864,3634.788625,4794.017645,5151.933065,5261.341686,5017.40697,3438.724179,3721.655958,3154.681631,2842.227202,3062.886698,3622.901962,4770.203377,5860.073948,7313.714303,8787.770364,8553.26086,11223.98367,13167.24655,12291.6644,12216.96594,12026.86492,8757.192418,8648.692042
28,British Virgin Islands,1016.70509,863.1419258,887.3354074,990.8302806,1171.52269,1275.102234,1381.173006,1421.473515,1640.191896,2021.467198,2474.948191,2631.274061,2992.300632,3240.43428,3407.431938,3395.937913,3527.817477,4019.530742,4318.061575,4938.133396,6250.271308,7944.738219,9954.859029,13083.0144,16672.15001,21114.35448,23365.16073,26547.93383,29865.20191,32671.09615,35650.61182,37648.99184,35780.02387,31717.52205,32434.52828,36802.10381,38619.27287,40063.73329,37970.45415,32461.5781,32183.07376,30751.62181,30548.14269,30885.18722,31689.16453,31697.83422,31676.62862
29,Brunei,1735.720905,1827.864853,2394.181653,3661.552814,8693.318885,9076.267506,10624.58025,12451.96161,13454.06834,18766.06584,31918.14142,27407.89103,25982.69934,22762.70418,21770.0754,19711.61263,11683.04759,13044.79637,12065.11117,13153.29716,15073.13951,15401.81942,16924.68145,16146.99481,15642.99874,17649.9409,18602.56992,18453.28781,14057.73453,15619.58479,19954.65472,18247.25287,18666.32742,20560.68611,24262.05718,28922.52808,34327.76374,36201.53983,42053.04677,30987.94982,35267.44644,47015.68419,47651.12793,44598.07569,41529.34077,30967.6591,26938.50338
30,Bulgaria,1057.893082,1039.545411,1208.953152,1433.569546,1551.285176,1362.765092,1439.150713,1466.541921,1583.789561,1062.698819,1221.183327,1396.459305,1513.39033,1623.011664,1734.64528,1836.839929,1953.34793,2127.334316,2449.331401,2471.67465,2344.20967,958.3905572,1092.156576,1391.215212,1261.629287,1722.525093,1219.29719,1363.38582,1797.999901,1674.097813,1644.601363,1774.854228,2069.218712,2688.747534,3352.31034,3856.963076,4476.201395,5868.93379,7245.024147,6958.768779,6834.996088,7805.662443,7373.245916,7673.951742,7855.371448,6994.055297,7465.426387
31,Burkina Faso,80.02208548,80.27661115,100.7132111,114.477434,123.8037631,144.5358204,135.9510903,161.0588054,203.3699135,267.1363053,283.3372603,256.4690825,229.5463677,204.5120241,178.2039184,202.9686577,259.4110591,294.1193698,316.2910662,307.9932911,355.612601,349.9690779,364.7674741,338.3947793,195.0622132,238.2530161,251.9199657,231.8488416,258.3431667,267.0146774,226.8016232,237.2758608,260.76354,332.3442972,371.3230799,406.998774,420.5825156,475.1096375,569.7615118,552.7455857,575.4462982,666.8403902,673.8227708,699.7814839,703.8217236,575.3151937,627.2039864
32,Burundi,71.02562358,72.03663471,69.51213852,85.36886983,95.72135876,112.9985916,122.2927901,142.165279,156.7846865,197.5512592,231.0495922,235.1642403,241.2637344,248.8308076,220.1121615,249.0714152,254.7946441,232.9857527,212.0578882,214.3181626,212.0465159,210.6443607,191.9760629,168.9119163,182.0321176,167.7995112,143.8412079,159.168651,144.4623272,128.7080206,110.7867221,101.0315779,93.16845322,85.64240679,94.65926715,150.4871199,165.904756,170.8150378,196.271905,209.2094145,231.7958087,247.228145,249.7289798,255.3726855,273.5426701,275.8944948,273.0585004
33,Cape Verde,269.9526051,301.4152246,340.0987535,420.7186572,422.6106606,491.7550721,456.8286364,425.2680488,484.2903899,512.478845,564.3457826,543.9777916,538.0732193,519.2457313,485.420198,497.3110969,677.4387304,826.6311186,915.3911081,910.547371,1024.713422,1043.59214,1135.242886,1114.252909,1226.91499,1433.859683,1439.828868,1374.569346,1432.547094,1592.2657,1409.501323,1443.058499,1562.052202,2011.733626,2247.757159,2329.268649,2620.584962,3112.292734,3638.894251,3444.553297,3312.825711,3670.43351,3408.481356,3558.797899,3529.618898,2995.149537,3037.527057
34,Cambodia,109.9392404,107.5581861,103.760171,86.92942529,88.77901855,95.80553886,102.6997766,95.76210597,106.0026221,102.7912961,106.921291,115.9774344,120.149292,125.8769534,131.6712537,137.3054301,140.9047741,170.5351164,199.3055283,200.4503728,189.1959036,242.0824041,248.7816303,244.1602436,259.4368813,310.6338747,319.365295,304.8431664,269.8869601,295.5979125,301.7224125,321.8547661,339.4930348,362.93895,408.6148492,474.2240347,539.8721925,631.6761414,745.7880529,738.2321181,785.6931371,882.4902696,950.0244055,1028.41917,1098.686319,1163.18977,1269.907245
35,Cameroon,201.579458,220.2702277,276.8171463,366.1138288,380.5819476,486.253954,515.1698633,585.6715035,748.9763545,967.810519,1170.710014,1065.96981,1037.367518,1049.595599,1002.372869,954.9337767,1131.74869,1195.803104,1133.349015,1013.269425,1093.809087,1020.793445,1011.264689,1040.056471,587.0128567,716.2403863,747.7036932,696.6821671,732.0042669,728.0152842,657.7550052,664.9286609,731.6999523,892.3103022,1006.254514,1030.038109,1081.369811,1215.808257,1396.825126,1338.884403,1309.122151,1429.64751,1380.509751,1493.746454,1571.182684,1353.924472,1374.496098
36,Canada,4097.138446,4552.905708,5103.716905,5835.783218,7023.465115,7507.323447,8806.525499,8913.561193,9104.560371,10011.79851,11160.501,12351.70096,12519.41639,13461.88325,13897.47574,14097.61423,14401.58636,16233.46825,18827.14452,20678.33886,21447.6272,21762.44891,20869.79046,20102.96501,19917.29162,20593.66344,21219.30272,21831.0615,20936.64911,22199.73796,24150.63548,23735.85049,24199.24364,28216.05051,32025.0266,36217.60678,40295.24441,44366.48527,46373.12072,40578.84567,47220.55458,51786.86328,52270.82827,52264.95997,50355.20074,43193.88655,42153.98169
37,Cayman Islands,2577.914808,3080.770066,3872.574586,4749.539781,5201.523047,5827.202303,6536.363539,7336.298678,8262.49942,9357.196452,10666.96461,12250.16279,14136.68149,19100.16698,20738.90579,21544.19127,22569.79083,25038.11584,28950.82718,31420.71623,37180.5571,37037.4909,37555.7808,38595.90788,39938.13462,40929.64622,41939.75352,43031.37618,53254.21428,54738.04059,54630.01552,53936.01912,54463.91238,54897.81542,56274.41375,62559.41588,64100.91839,68294.87643,67031.32033,61480.61718,58858.8237,59190.9535,59282.33713,59592.60352,61331.78552,62264.46604,63261.42724
38,Central African Republic,150.9066423,157.6631569,176.8675016,204.3219655,207.8676374,273.9112657,319.2242038,350.778692,412.0807539,460.9401787,510.1880345,442.7860279,403.9467713,344.9495503,321.0370005,343.5093428,435.3807704,456.0704221,470.6031351,449.4248183,512.7598909,478.0473406,477.1855968,420.5853612,272.5412272,348.0768285,306.8964515,278.9487924,281.3477012,284.439139,254.8164214,254.4143382,265.4507953,299.5012011,327.708954,342.2569053,365.9189285,410.4328158,467.8879842,460.789778,457.1883741,506.2274491,498.1164313,347.9131664,388.7853841,359.1463426,394.0235201
39,Chad,97.5153017,104.0730181,105.6363052,114.3751835,130.1913828,184.0217765,169.2894016,167.9566868,196.252404,173.5372182,174.8810889,201.0891208,183.8361604,192.1319156,201.8028161,193.8301506,231.7069807,255.0329642,288.5501715,264.0180193,307.8259182,295.9355688,298.6404593,252.3163184,198.1480411,234.7295969,253.7280778,234.1861739,257.670817,216.2313637,188.8828075,224.4859937,251.1160209,331.1044417,517.1610798,663.6147621,715.1625427,779.291047,931.5108168,819.324962,823.6697398,942.5024472,1102.2188,1051.306964,1082.072818,834.7676926,779.606452
40,Chile,1012.144637,1189.074251,1260.831205,1766.433017,1683.56616,770.5652083,1035.691115,1382.532953,1569.415275,2081.203824,2726.800084,3220.081739,2265.791226,1840.387943,1795.704257,1558.531889,1647.95614,1892.234793,2171.439528,2435.292368,2636.908146,2965.083046,3527.862367,3689.086639,4161.163752,5252.92765,5446.331426,5872.731229,5555.984353,5045.404004,5134.273427,4626.464911,4486.664579,4815.597478,6213.910944,7615.30468,9484.681227,10526.87813,10781.36534,10243.32833,12860.17848,14705.69242,15431.90282,15941.39794,14817.37736,13653.22673,13793.92093
41,China,108.693938,114.9458674,126.2551797,151.6022736,154.539623,172.2586038,163.1716543,179.020407,223.4410315,267.6485897,307.2267565,288.5221142,280.4786375,296.6638246,300.6311308,291.9300775,278.2047891,297.2108206,363.6116288,399.6868225,339.9934235,349.4863939,411.6850664,511.9044291,460.923496,594.2789081,693.7892987,766.7094905,814.6909639,860.2257468,946.7862448,1041.16364,1137.724362,1279.192589,1496.372004,1746.942471,2087.175367,2671.641013,3424.749435,3788.034403,4461.355757,5500.703421,6232.080252,6967.799286,7578.1943,8035.759174,7993.073111
42,Hong Kong,984.3489703,1132.959164,1428.125307,1976.86719,2268.295962,2372.069285,2955.646872,3495.638127,3941.980194,4703.420535,5871.640655,6185.69833,6321.807537,5769.239246,6373.21375,6688.329029,7572.175574,9176.870925,10643.61737,12070.1096,13306.11955,15196.21873,17615.71418,20114.83646,22429.37208,23558.61722,25588.43991,27901.20416,26087.38256,25194.38908,25761.97662,25200.32971,24609.67449,23794.15694,24858.11946,26592.80311,28210.61624,30673.35115,31594.88971,30651.50486,32545.40726,35171.26017,36956.67485,38566.71212,40511.1448,42701.99337,43943.46633
43,"Macao SAR, China",676.2011048,801.5974576,982.0374206,1350.108598,1570.94637,1838.979191,1849.263923,2390.001605,3146.524107,3580.090089,4232.874608,4372.204681,4499.86298,4296.951961,4751.187328,4756.384589,5132.30323,6297.120924,7071.980824,8060.23495,9364.919043,10558.28379,13460.81378,15190.07605,16578.09655,18139.29109,18097.40061,17957.96514,16451.40737,15505.37575,15702.85553,15547.87353,16312.57003,17809.50675,22453.27328,25058.64672,29979.75643,36402.76927,40667.83395,40881.46598,52374.68536,66813.2803,76496.71564,89525.34488,94004.04851,75573.85535,73186.96014
44,Colombia,462.0248838,489.2305156,530.612446,613.7767163,721.324209,747.6003472,855.8805414,1062.314877,1240.059004,1456.719337,1701.787485,1812.706778,1897.302464,1843.966547,1781.689315,1590.442154,1559.507128,1590.409224,1680.724969,1662.134001,1660.994284,1669.418927,1754.559635,1995.090914,2588.257058,2945.688227,3044.231005,3291.076551,2993.785421,2584.128186,2471.930303,2396.056735,2356.438122,2245.232516,2740.405289,3386.025634,3709.078764,4674.219528,5433.720425,5148.422106,6250.654926,7227.739797,7884.984375,8030.585914,7913.383242,6044.525655,5805.605385
45,Comoros,162.9052136,176.6418617,204.1447029,266.9024725,294.490484,444.4380077,423.8852692,452.0148423,564.2241883,726.7837934,840.6438964,753.8507837,686.2871178,695.2209934,651.9237494,675.0944596,930.8061051,1092.717959,1120.504125,1041.945205,1240.93695,1213.381014,1270.885915,1222.438968,837.3359285,1016.448948,982.949135,880.3902078,870.8640589,876.9995632,777.9791374,819.5441204,896.828747,1127.084331,1275.930877,1287.284808,1334.853283,1481.929002,1630.707227,1570.3235,1548.610615,1627.352564,1589.146089,1699.126967,1728.468305,1468.41545,1491.849345
46,Congo,192.0616136,213.1422216,248.3159133,320.891095,375.948593,429.7906951,432.8071231,419.2282541,506.1913866,668.3194408,927.0885385,1052.176946,1107.373394,1043.912461,1060.668257,1015.609692,845.1615428,1021.558369,957.1970322,1020.955314,1146.812278,1086.563495,1138.216092,1013.523324,652.5119848,755.916795,882.4250225,784.0481426,631.4360431,750.52655,998.196892,842.7090596,886.3616607,998.101288,1289.337814,1637.043243,2012.112399,1869.986087,2472.660921,2195.486734,2799.613794,3279.06719,2947.387504,2951.053853,2889.926318,1700.00657,1517.431429
47,Cook Islands,477.5288484,476.2821013,497.573896,652.0082641,779.4853436,781.5928547,758.4688573,910.2088456,1093.949435,1284.234635,1446.59077,1507.498566,1511.664634,1487.199187,1534.034785,1590.846839,2037.085822,2573.871174,3257.139159,3268.324529,3623.92798,3914.430538,4005.558192,4441.959934,5247.042926,5587.588837,5676.633697,5287.986537,4680.590872,5059.003862,5056.403046,5252.495634,5945.7319,7978.510915,9142.330396,9262.191882,9537.628452,11682.4028,12150.65329,11378.77788,13758.20005,15681.58701,16788.09513,16971.90128,18055.61457,16350.17703,16697.98003
48,Cote d'Ivoire,286.3063289,291.4802657,326.3155137,422.3989328,486.9303229,589.2388704,673.3909746,864.3235577,1041.594697,1152.194697,1226.905023,973.2846795,836.6369843,724.9736477,696.2520238,682.5738374,862.3762188,915.421417,897.5237446,904.9949209,969.4386003,907.2448617,914.1415306,818.6760487,590.3351577,763.7061261,809.5328532,758.9119439,795.7969043,770.622729,640.1280474,656.8347188,710.9647171,865.7894337,919.8109936,931.7542113,951.9478781,1065.803927,1242.431167,1217.74923,1219.749042,1228.493505,1250.655106,1423.602446,1567.438017,1420.896871,1551.650738
